,ID,제품,대분류,중분류,소분류,브랜드,price(mean)
8971,8971,B002-02123-00042,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,708.8681335511807
8972,8972,B002-02123-00043,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,707.9176382594923
8973,8973,B002-02123-00044,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,1028.806687658842
8974,8974,B002-02123-00045,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,992.63868682637
8975,8975,B002-02123-00046,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,18438.46153846154
8976,8976,B002-02123-00047,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,815.6275861534223
8977,8977,B002-02123-00048,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,1074.8419870439704
8978,8978,B002-02123-00049,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,950.0
8979,8979,B002-02123-00050,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,1110.0
8980,8980,B002-02123-00052,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,1049.8153456297773
8981,8981,B002-02123-00053,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,12825.925925925927
8982,8982,B002-02123-00054,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,1335.074074074074
8983,8983,B002-02123-00055,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,497.1133558849528
8984,8984,B002-02123-00056,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,465.76040628118426
8985,8985,B002-02123-00058,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,743.3337006427914
8986,8986,B002-02123-00060,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,694.1112463924964
8987,8987,B002-02123-00062,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,937.6121386708821
8988,8988,B002-02123-00063,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,961.7961294882932
8989,8989,B002-02123-00065,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,380.4347826086957
8990,8990,B002-02123-00066,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,563.75
8991,8991,B002-02123-00067,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,966.5384615384615
8992,8992,B002-02123-00068,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,1129.1298359235145
8993,8993,B002-02123-00069,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02123,1816.6666666666667
8994,8994,B002-02123-00070,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02123,8820.0
8995,8995,B002-02123-00071,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,2500.0
8996,8996,B002-02123-00074,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,932.1764871403423
8997,8997,B002-02123-00075,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,1920.531400966184
8998,8998,B002-02123-00076,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,1503.7080062794348
8999,8999,B002-02123-00077,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,1293.018018018018
9000,9000,B002-02123-00078,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,990.0
9001,9001,B002-02123-00079,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,1011.5497076023388
9002,9002,B002-02123-00080,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,613.3333333333333
9003,9003,B002-02123-00081,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,700.0
9004,9004,B002-02123-00086,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,3916.2616822429904
9005,9005,B002-02123-00087,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,579.675925925926
9006,9006,B002-02123-00089,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,1140.9582231040567
9007,9007,B002-02123-00091,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,1500.0
9008,9008,B002-02123-00093,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,690.0
9009,9009,B002-02123-00094,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02123,1792.3456790123455
9010,9010,B002-02123-00099,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02123,1612.7850098619328
9011,9011,B002-02123-00100,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,3260.6060606060605
9012,9012,B002-02123-00101,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,50.0
9013,9013,B002-02123-00103,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,6000.981148818741
9014,9014,B002-02123-00105,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,566.7763157894736
9015,9015,B002-02123-00108,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,580.0
9016,9016,B002-02123-00112,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,732.0338983050847
9017,9017,B002-02123-00114,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,0.0
9018,9018,B002-02123-00115,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02123,0.0
9019,9019,B002-02123-00120,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,620.0
9020,9020,B002-02123-00121,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,460.83333333333337
9021,9021,B002-02123-00122,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,1725.0
9022,9022,B002-02123-00123,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-02123,4500.0
9023,9023,B002-02123-00126,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,0.0
9024,9024,B002-02123-00128,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-02123,900.0
9025,9025,B002-02123-00133,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02123,0.0
9026,9026,B002-02124-00001,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-02124,68521.14285714286
9027,9027,B002-02124-00002,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-02124,84460.31986744174
9028,9028,B002-02124-00003,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-02124,268000.0
9029,9029,B002-02125-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-02125,28146.00677037321
9030,9030,B002-02125-00002,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-02125,128401.68690773225
9031,9031,B002-02125-00003,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02125,42322.156589274484
9032,9032,B002-02125-00004,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-02125,53369.23076923077
9033,9033,B002-02126-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02126,24705.17954588147
9034,9034,B002-02126-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02126,24947.945205479453
9035,9035,B002-02126-00003,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-02126,16900.0
9036,9036,B002-02126-00004,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-02126,12123.522458628844
9037,9037,B002-02127-00001,B002-C001-0003,B002-C002-0008,B002-C003-0043,B002-02127,127029.22470716167
9038,9038,B002-02127-00002,B002-C001-0003,B002-C002-0008,B002-C003-0043,B002-02127,148144.04474126696
9039,9039,B002-02127-00003,B002-C001-0003,B002-C002-0008,B002-C003-0043,B002-02127,138000.0
9040,9040,B002-02128-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-02128,10302.214912280702
9041,9041,B002-02128-00002,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02128,7433.333333333333
9042,9042,B002-02128-00003,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02128,8485.749037287498
9043,9043,B002-02128-00004,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02128,6698.529330075382
9044,9044,B002-02128-00005,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02128,0.0
9045,9045,B002-02129-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02129,18800.0
9046,9046,B002-02130-00006,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-02130,6935.0
9047,9047,B002-02132-00001,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02132,23064.432989690722
9048,9048,B002-02132-00002,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02132,25963.233243042272
9049,9049,B002-02132-00003,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02132,23305.19930016735
9050,9050,B002-02132-00004,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02132,23071.03825136612
9051,9051,B002-02133-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02133,4875.203198980641
9052,9052,B002-02133-00003,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02133,9900.0
9053,9053,B002-02133-00004,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02133,12965.625
9054,9054,B002-02133-00012,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02133,19088.789682539682
9055,9055,B002-02134-00001,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-02134,3019.371875357695
9056,9056,B002-02135-00001,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-02135,15800.0
9057,9057,B002-02136-00001,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02136,774.7826086956521
9058,9058,B002-02137-00003,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02137,1387.8823529411766
9059,9059,B002-02138-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,23351.21256046543
9060,9060,B002-02138-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,20584.488668435286
9061,9061,B002-02138-00003,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,34099.93543126113
9062,9062,B002-02138-00004,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,15649.435632102613
9063,9063,B002-02138-00005,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,12812.756892230576
9064,9064,B002-02138-00006,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,16109.351851851854
9065,9065,B002-02138-00007,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,30764.705882352937
9066,9066,B002-02138-00008,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,56000.0
9067,9067,B002-02138-00009,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,12316.0
9068,9068,B002-02138-00010,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02138,22800.0
9069,9069,B002-02138-00011,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,22900.0
9070,9070,B002-02138-00013,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02138,30298.148148148157
9071,9071,B002-02140-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-02140,2692.1314163715383
9072,9072,B002-02140-00002,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-02140,0.0
9073,9073,B002-02141-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-02141,1796.061731227672
9074,9074,B002-02141-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-02141,1059.4365564984842
9075,9075,B002-02141-00003,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-02141,2328.9912280701756
9076,9076,B002-02142-00001,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02142,8414.537366548042
9077,9077,B002-02142-00002,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02142,5720.5421686746995
9078,9078,B002-02142-00003,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02142,7750.421436867431
9079,9079,B002-02142-00004,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02142,10166.666666666666
9080,9080,B002-02142-00005,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-02142,12999.038461538463
9081,9081,B002-02142-00007,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02142,9950.0
9082,9082,B002-02142-00013,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02142,6739.289617486338
9083,9083,B002-02142-00015,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-02142,8441.25
9084,9084,B002-02144-00001,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-02144,3088.8268033790423
9085,9085,B002-02145-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02145,12585.38968145775
9086,9086,B002-02145-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02145,28761.289951542407
9087,9087,B002-02145-00003,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02145,7391.348849279081
9088,9088,B002-02145-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02145,22269.594594594593
9089,9089,B002-02145-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02145,7373.958333333335
9090,9090,B002-02145-00006,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02145,15224.15369617306
9091,9091,B002-02145-00007,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02145,19763.849110505267
9092,9092,B002-02145-00008,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02145,38133.86666666666
9093,9093,B002-02145-00009,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02145,12855.774986060072
9094,9094,B002-02146-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02146,11378.43137254902
9095,9095,B002-02147-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-02147,2466.2295081967213
9096,9096,B002-02148-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-02148,1490.0
9097,9097,B002-02150-00001,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-02150,3338.714511627393
9098,9098,B002-02150-00002,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,3565.217391304348
9099,9099,B002-02150-00003,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,3033.8888888888887
9100,9100,B002-02150-00004,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,4342.476138451294
9101,9101,B002-02150-00005,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,2029.709748083242
9102,9102,B002-02150-00006,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,3951.6953397507373
9103,9103,B002-02150-00007,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,2686.546381128808
9104,9104,B002-02150-00008,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,6890.625258335245
9105,9105,B002-02150-00010,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,2594.571364515779
9106,9106,B002-02150-00011,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,4068.125
9107,9107,B002-02150-00012,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,5800.0
9108,9108,B002-02150-00013,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02150,1500.0
9109,9109,B002-02151-00001,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02151,5913.974358974359
9110,9110,B002-02151-00002,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02151,2295.4029605263154
9111,9111,B002-02151-00004,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02151,243.82716049382717
9112,9112,B002-02152-00001,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-02152,2322.7166530954537
9113,9113,B002-02153-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-02153,15984.74315998329
9114,9114,B002-02153-00002,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-02153,15576.807629901723
9115,9115,B002-02155-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02155,9009.85576923077
9116,9116,B002-02155-00002,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02155,12664.028584004915
9117,9117,B002-02155-00003,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02155,18922.422360248445
9118,9118,B002-02155-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02155,19502.89507695527
9119,9119,B002-02155-00005,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-02155,13908.910891089108
9120,9120,B002-02155-00006,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02155,10776.315789473685
9121,9121,B002-02156-00001,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02156,140.83333333333334
9122,9122,B002-02157-00002,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-02157,6667.147147147147
9123,9123,B002-02157-00004,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-02157,4030.26955902293
9124,9124,B002-02159-00001,B002-C001-0002,B002-C002-0002,B002-C003-0010,B002-02159,801.0126582278481
9125,9125,B002-02161-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-02161,1425.5449318849849
9126,9126,B002-02161-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-02161,1609.8586453904059
9127,9127,B002-02162-00001,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02162,15300.0
9128,9128,B002-02163-00001,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,667.8743368220122
9129,9129,B002-02163-00002,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,2421.5819795143925
9130,9130,B002-02163-00003,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,1702.8628065498992
9131,9131,B002-02163-00004,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,5730.734396084798
9132,9132,B002-02163-00006,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02163,15805.003236737783
9133,9133,B002-02163-00007,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,6428.450704225352
9134,9134,B002-02163-00008,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,5740.12616463668
9135,9135,B002-02163-00009,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-02163,4165.126993317278
9136,9136,B002-02163-00011,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-02163,2560.0
9137,9137,B002-02163-00014,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,2590.0
9138,9138,B002-02163-00015,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,2008.551776266062
9139,9139,B002-02163-00016,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,5588.876560332871
9140,9140,B002-02163-00017,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,4199.254385964912
9141,9141,B002-02163-00018,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,2417.699544408271
9142,9142,B002-02163-00019,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,5522.009494241949
9143,9143,B002-02163-00020,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,8200.0
9144,9144,B002-02163-00021,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,6061.26478511572
9145,9145,B002-02163-00022,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,5416.970421968707
9146,9146,B002-02163-00023,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,8946.666666666668
9147,9147,B002-02163-00024,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,5096.713665561967
9148,9148,B002-02163-00025,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,3281.9806582306583
9149,9149,B002-02163-00027,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,7922.376847290641
9150,9150,B002-02163-00028,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,7289.760762696157
9151,9151,B002-02163-00029,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,3379.7938144329896
9152,9152,B002-02163-00031,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,3463.809523809524
9153,9153,B002-02163-00032,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,0.0
9154,9154,B002-02163-00035,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,7550.0
9155,9155,B002-02163-00036,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-02163,5219.166666666667
9156,9156,B002-02164-00001,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02164,3417.282790309106
9157,9157,B002-02164-00003,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-02164,9780.0
9158,9158,B002-02165-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02165,35229.66823785351
9159,9159,B002-02165-00002,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02165,61653.84615384615
9160,9160,B002-02165-00003,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-02165,17092.25806451613
9161,9161,B002-02165-00003,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-02165,16950.0
9162,9162,B002-02166-00001,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-02166,14956.507329576356
9163,9163,B002-02166-00002,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-02166,3339.722222222223
9164,9164,B002-02167-00001,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-02167,21067.559908172636
9165,9165,B002-02168-00001,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02168,6899.270549475635
9166,9166,B002-02168-00003,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02168,8900.0
9167,9167,B002-02168-00004,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-02168,9900.0
9168,9168,B002-02169-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02169,44411.36413660027
9169,9169,B002-02169-00002,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02169,46647.25195913291
9170,9170,B002-02169-00003,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02169,36415.59499259232
9171,9171,B002-02169-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02169,92041.52664078047
9172,9172,B002-02169-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-02169,20416.74907719362
9173,9173,B002-02170-00001,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-02170,13281.176470588234
9174,9174,B002-02171-00001,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02171,1724.7013850466644
9175,9175,B002-02171-00002,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-02171,1030.0840017825312
9176,9176,B002-02172-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-02172,2490.0
